,age,geo,sex,isced11,Frequent drinkers,Non-drinkers,Occasional drinkers,clusters
1196,From 35 to 44 years,Latvia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.793014766158822,-0.5824423665810916,1.9955129376284015,2
1200,From 35 to 44 years,Latvia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.043087346262178416,-0.17829396438794157,0.7982547555836693,2
1201,From 35 to 44 years,Latvia,Males,Tertiary education (levels 5-8),0.038592154911925955,-0.8406960932566706,1.2884842653606476,2
1202,From 35 to 44 years,Latvia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.08326534942750043,-0.6225287139386403,1.0908534225856354,2
1206,From 35 to 44 years,Lithuania,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.6724656778826882,0.05919355593853151,1.3541724897145897,2
1207,From 35 to 44 years,Lithuania,Females,Tertiary education (levels 5-8),-0.8369088303310096,-0.45333318403187767,1.9360583418118675,2
1208,From 35 to 44 years,Lithuania,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.331856648400048,-0.490230898253036,2.3294532011240165,2
1212,From 35 to 44 years,Lithuania,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.4849319963746187,-0.9280116441242399,0.7594544321538009,2
1213,From 35 to 44 years,Lithuania,Males,Tertiary education (levels 5-8),-0.11820458524284289,-0.8501362695179828,1.4743653835791894,2
1214,From 35 to 44 years,Lithuania,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.2477570366043687,-0.9686410833000109,1.0963549538156667,2
1218,From 35 to 44 years,Luxembourg,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.4014947840319031,0.9970275657405876,-0.15037834175605658,0
1219,From 35 to 44 years,Luxembourg,Females,Tertiary education (levels 5-8),0.8228010075877501,-0.3819633917272083,-0.12190906114472197,1
1220,From 35 to 44 years,Luxembourg,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5360931082576622,0.1389403318287499,-0.17317425346587578,1
1224,From 35 to 44 years,Luxembourg,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.060547476500234,-0.4460538950783236,-0.44822996816752836,1
1225,From 35 to 44 years,Luxembourg,Males,Tertiary education (levels 5-8),1.464854953714025,-1.4807498696157337,-0.569511016724013,1
1226,From 35 to 44 years,Luxembourg,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.11553182862265,-0.9180377610467428,-0.2245328159856769,1
1230,From 35 to 44 years,Malta,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.5637254257358358,0.5379838310509384,0.692851287661131,2
1231,From 35 to 44 years,Malta,Females,Tertiary education (levels 5-8),0.16650928266315795,0.08079264553727108,0.391684283554123,2
1232,From 35 to 44 years,Malta,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.19666629096061403,0.37396415960647483,0.014359521755828044,2
1236,From 35 to 44 years,Malta,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.4849319963746187,-0.20954781845411127,0.2401462874276813,1
1237,From 35 to 44 years,Malta,Males,Tertiary education (levels 5-8),0.9485715562862217,-0.9180377610467428,0.059645885697163156,1
1238,From 35 to 44 years,Malta,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0432308098832037,-1.087075059396622,-0.013978515851960641,1
1248,From 35 to 44 years,Norway,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.8432585257476597,0.6133236968772157,0.8591515283786436,2
1249,From 35 to 44 years,Norway,Females,Tertiary education (levels 5-8),0.16217923069644,-0.5203740199765416,0.9254816343756929,2
1250,From 35 to 44 years,Norway,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.3858299300204204,-0.06434289680521353,1.1842868371354385,2
1254,From 35 to 44 years,Norway,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.4597612530832985,0.12850028729393864,1.0743446936437955,2
1255,From 35 to 44 years,Norway,Males,Tertiary education (levels 5-8),0.7898633257992279,-0.7146050392812464,0.17821282587660725,1
1256,From 35 to 44 years,Norway,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.1535024576562695,-0.8983011621284934,1.1787961535148108,2
1260,From 35 to 44 years,Poland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.002355757262636,0.6661196998880192,0.9089090287420613,2
1261,From 35 to 44 years,Poland,Females,Tertiary education (levels 5-8),-0.44906775247935155,-0.36114325741025344,1.5016403480354552,2
1262,From 35 to 44 years,Poland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.1243612388822004,0.2939072862112568,1.4689085627702274,2
1266,From 35 to 44 years,Poland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.39270039986311983,-0.4460538950783236,0.5648743609973972,2
1267,From 35 to 44 years,Poland,Males,Tertiary education (levels 5-8),0.5865925916425672,-0.8035438121636159,0.5369958971846214,1
1268,From 35 to 44 years,Poland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.22656058418461733,-0.8983011621284934,1.07984829375104,2
1272,From 35 to 44 years,Portugal,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.21439066364087409,1.0584576519342128,-0.4712842390118917,0
1273,From 35 to 44 years,Portugal,Females,Tertiary education (levels 5-8),-0.14673078727369365,0.5464893969293229,0.23452076222666723,2
1274,From 35 to 44 years,Portugal,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.3342761603347085,0.5251602221919517,0.475589079992093,2
1278,From 35 to 44 years,Portugal,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.5844693224313837,-0.6306726240519489,-1.2405638867007152,1
1279,From 35 to 44 years,Portugal,Males,Tertiary education (levels 5-8),1.173258580118533,-0.5745479966434917,-0.5463622704521034,1
1280,From 35 to 44 years,Portugal,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.534434670726815,-0.9789887331399793,-0.9256069701187615,1
1284,From 35 to 44 years,Romania,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.8496286440700208,0.9621816771495562,0.34685363112528517,0
1285,From 35 to 44 years,Romania,Females,Tertiary education (levels 5-8),-1.2565723474594095,0.8395549762176178,0.8536192119502173,0
1286,From 35 to 44 years,Romania,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.2403875232547075,1.176697307728815,0.2907336061407741,0
1290,From 35 to 44 years,Romania,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.9450273283637334,-0.3819633917272083,-0.3046154915002226,1
1291,From 35 to 44 years,Romania,Males,Tertiary education (levels 5-8),-0.07125537153180371,-0.07016225863804959,0.8314824681005861,2
1292,From 35 to 44 years,Romania,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5007461263424976,-0.32701193076037977,0.3188050829978025,1
1302,From 35 to 44 years,Slovakia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.5637254257358358,0.6860850306289547,0.4923466080534886,0
1303,From 35 to 44 years,Slovakia,Females,Tertiary education (levels 5-8),-0.5693231374619259,0.015227336370865102,1.2994387132220593,2
1304,From 35 to 44 years,Slovakia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.002355757262636,0.35074952707550994,1.315865558149948,2
1308,From 35 to 44 years,Slovakia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.05653540876608679,0.8835983247733771,-0.5116816844252122,0
1309,From 35 to 44 years,Slovakia,Males,Tertiary education (levels 5-8),0.17515283766673234,-0.7673199421714947,1.0743446936437955,2
1310,From 35 to 44 years,Slovakia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.235054631799115,-0.6553677678131201,0.9199581622086292,2
1314,From 35 to 44 years,Slovenia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.9013527109325082,0.7371497908846124,0.7317167874204107,0
1315,From 35 to 44 years,Slovenia,Females,Tertiary education (levels 5-8),-0.11347664287597087,-0.5903770085569402,1.3158655581499477,2
1316,From 35 to 44 years,Slovenia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.6549471989697482,0.3130360293610224,1.0578297354536434,2
1320,From 35 to 44 years,Slovenia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.7019748505165955,1.195845150252562,-0.1845791114788361,0
1321,From 35 to 44 years,Slovenia,Males,Tertiary education (levels 5-8),1.1052713111644266,-1.010511681029816,-0.15037834175605658,1
1322,From 35 to 44 years,Slovenia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7788273912223407,-0.482783247771692,0.0370110206426989,1
1326,From 35 to 44 years,Spain,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.4384192488815222,0.9866290560081364,-0.09915387011861038,0
1327,From 35 to 44 years,Spain,Females,Tertiary education (levels 5-8),0.09212692286022599,0.2745913607314873,0.2738796003502805,2
1328,From 35 to 44 years,Spain,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.1948975772573153,0.6419140961008563,0.1500224576921773,2
1332,From 35 to 44 years,Spain,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.8008707415304144,0.13372748974382095,-0.569511016724013,1
1333,From 35 to 44 years,Spain,Males,Tertiary education (levels 5-8),1.0812425077045391,-0.47537003955679724,-0.4597544056389931,1
1334,From 35 to 44 years,Spain,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6592673955782555,0.042828275439507395,-0.25882497113300906,1
1338,From 35 to 44 years,Sweden,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.7079247315354619,0.8284074772394767,0.4308643553826205,0
1339,From 35 to 44 years,Sweden,Females,Tertiary education (levels 5-8),0.7935356207788421,-1.0211845234735786,0.3524606130117404,1
1340,From 35 to 44 years,Sweden,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.09654875809722205,-0.5203740199765416,1.0027344438890853,2
1344,From 35 to 44 years,Sweden,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.752964545273453,-0.029814783539029555,-0.32754028413687525,1
1345,From 35 to 44 years,Sweden,Males,Tertiary education (levels 5-8),1.0949883436048122,-1.3626117347546927,0.0370110206426989,1
1346,From 35 to 44 years,Sweden,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7232109636633657,-1.2681392405614307,0.5704475554205808,1
1350,From 35 to 44 years,Türkiye,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.891392676651341,2.3735316056460216,-2.169852419698188,0
1351,From 35 to 44 years,Türkiye,Females,Tertiary education (levels 5-8),-1.6016957652869717,1.84970815980583,-0.8609345499740011,0
1352,From 35 to 44 years,Türkiye,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.7583001831880833,2.121430477501465,-1.4765978949483065,0
1356,From 35 to 44 years,Türkiye,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.139331357767611,1.8398438619005313,-1.138886614340443,0
1357,From 35 to 44 years,Türkiye,Males,Tertiary education (levels 5-8),-1.2484567962979742,1.7263098022939676,-0.7964746803368533,0
1358,From 35 to 44 years,Türkiye,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.9954438516958903,1.829943559357108,-1.2405638867007152,0
1362,From 35 to 44 years,United Kingdom,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.1578436304321098,0.5507292589494799,-0.16177400583741652,0
1363,From 35 to 44 years,United Kingdom,Females,Tertiary education (levels 5-8),1.0743543853566677,-0.5433633315111491,-0.39643581058037364,1
1364,From 35 to 44 years,United Kingdom,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6932433732441894,-0.2607587187533571,-0.01964930705125339,1
1365,From 35 to 44 years,United Kingdom,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.7714541331881136,-0.10548018513734961,-0.28171046850013154,1
1366,From 35 to 44 years,United Kingdom,Males,Tertiary education (levels 5-8),1.4297140031231201,-0.672056672466458,-0.9256069701187615,1
1367,From 35 to 44 years,United Kingdom,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0223646080906348,-0.5433633315111491,-0.31034482659531226,1
1368,From 45 to 54 years,Austria,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.7806454829216817,0.8432584791738708,0.464413097667725,0
1369,From 45 to 54 years,Austria,Females,Tertiary education (levels 5-8),0.4849319963746187,-0.6636892642072283,0.592732064959895,2
1370,From 45 to 54 years,Austria,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.05205894369618137,-0.3405808589415398,0.9254816343756929,2
1374,From 45 to 54 years,Austria,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.22656058418461733,0.6050840193177276,-0.3160754011335543,1
1375,From 45 to 54 years,Austria,Males,Tertiary education (levels 5-8),1.4007830743772984,-1.0647464345239734,-0.6332900223392077,1
1376,From 45 to 54 years,Austria,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0014029885469993,-0.5745479966434917,-0.2531066196274922,1
1380,From 45 to 54 years,Belgium,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.05731072963305833,0.1544936641803475,0.592732064959895,2
1381,From 45 to 54 years,Belgium,Females,Tertiary education (levels 5-8),1.0501652597933828,-0.9999224978328259,-0.06505433063602883,1
1382,From 45 to 54 years,Belgium,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.8081932978493592,-0.30019858281595146,-0.16177400583741652,1
1386,From 45 to 54 years,Belgium,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.5029217639016703,0.009657235141538238,-1.6737951332942202,1
1387,From 45 to 54 years,Belgium,Males,Tertiary education (levels 5-8),1.621691299432748,-1.5953699623533473,-0.8198906704065113,1
1388,From 45 to 54 years,Belgium,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.335897865254205,-1.010511681029816,-0.546362270452104,1
1392,From 45 to 54 years,Bulgaria,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.7198737372264435,1.443509887394544,-0.6390970096206491,0
1393,From 45 to 54 years,Bulgaria,Females,Tertiary education (levels 5-8),-0.14195733997169394,0.1544936641803475,0.6984058621549595,2
1394,From 45 to 54 years,Bulgaria,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.20950496342666577,0.4105599155773791,0.4700015198027085,2
1398,From 45 to 54 years,Bulgaria,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.2469482042530244,0.042828275439507395,-1.228566838866325,1
1399,From 45 to 54 years,Bulgaria,Males,Tertiary education (levels 5-8),0.8879324799783894,-1.1564454213121989,0.2738796003502816,1
1400,From 45 to 54 years,Bulgaria,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.3129892830435812,-0.8406960932566706,-0.6100770275034852,1
1404,From 45 to 54 years,Croatia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.1620587291429716,1.6023099031343537,-0.5868876951235071,0
1405,From 45 to 54 years,Croatia,Females,Tertiary education (levels 5-8),-0.365088027115359,0.9016984459672089,-0.036668100142247646,0
1406,From 45 to 54 years,Croatia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.7079247315354621,1.295481993049257,-0.3562244573685898,0
1410,From 45 to 54 years,Croatia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.7082542467452787,0.05919355593853151,-0.3504850963709299,1
1411,From 45 to 54 years,Croatia,Males,Tertiary education (levels 5-8),0.48096826560193295,0.18013756106303605,-0.144682220241027,1
1412,From 45 to 54 years,Croatia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5749960803950016,0.3319820210597405,-0.4597544056389931,1
1416,From 45 to 54 years,Cyprus,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.6702632806215556,1.9416831397888177,-1.055633029111985,0
1417,From 45 to 54 years,Cyprus,Females,Tertiary education (levels 5-8),-0.3858299300204204,1.0685404316630294,-0.28743488429049147,0
1418,From 45 to 54 years,Cyprus,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.9612810999032383,1.491912242539881,-0.5174582751103771,0
1422,From 45 to 54 years,Cyprus,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.4169798183441893,0.36471050284504225,-0.27026529413572387,1
1423,From 45 to 54 years,Cyprus,Males,Tertiary education (levels 5-8),0.5865925916425672,-0.1475890083295379,0.03134971226231032,1
1424,From 45 to 54 years,Cyprus,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7157393333460402,-0.24781228035292938,-0.07073483994622551,1
1428,From 45 to 54 years,Czechia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.7683497484335301,0.9053011548521193,0.35806669061272833,0
1429,From 45 to 54 years,Czechia,Females,Tertiary education (levels 5-8),0.9165717552320387,-0.36114325741025344,-0.28171046850013154,1
1430,From 45 to 54 years,Czechia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.10096466193774374,-0.7762919956604551,1.1787961535148115,2
1434,From 45 to 54 years,Czechia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
1435,From 45 to 54 years,Czechia,Males,Tertiary education (levels 5-8),1.6216912994327486,-1.0211845234735786,-1.067501155602269,1
1436,From 45 to 54 years,Czechia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.5688838155430274,-1.0758635241913788,-0.9432831640829439,1
1440,From 45 to 54 years,Denmark,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.388638356926245,0.031837320433592234,0.1443814329538335,2
1441,From 45 to 54 years,Denmark,Females,Tertiary education (levels 5-8),1.2800790245376394,-1.1925856577075287,-0.35048509637093067,1
1442,From 45 to 54 years,Denmark,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.45709910276146976,-0.6636892642072283,0.6316983950147366,2
1446,From 45 to 54 years,Denmark,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.8118498871179997,-0.06434289680521353,-0.38494041350979974,1
1447,From 45 to 54 years,Denmark,Males,Tertiary education (levels 5-8),1.5657612608658402,-1.9175338078977668,-0.6158780441844558,1
1448,From 45 to 54 years,Denmark,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.4425201584616296,-1.5123014028394794,-0.5116816844252124,1
1452,From 45 to 54 years,Estonia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
1453,From 45 to 54 years,Estonia,Females,Tertiary education (levels 5-8),-0.6433438492966113,-0.7495386280894626,1.9684961025899872,2
1454,From 45 to 54 years,Estonia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.9477948973491825,-0.1475890083295379,1.7844240488129857,2
1458,From 45 to 54 years,Estonia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.16109767928981167,-0.018449799465582062,0.8978569670967368,2
1459,From 45 to 54 years,Estonia,Males,Tertiary education (levels 5-8),0.5981553774634243,-1.685431032617389,0.9144339607962327,1
1460,From 45 to 54 years,Estonia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.34776956914251356,-0.7762919956604551,0.8536192119502173,2
1464,From 45 to 54 years,Finland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.2308101999895698,-0.39599067832404206,0.7372658696653828,2
1465,From 45 to 54 years,Finland,Females,Tertiary education (levels 5-8),0.7306692194854993,-1.132906982560251,0.5035140186955321,1
1466,From 45 to 54 years,Finland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5865925916425672,-0.7853194186659582,0.5314176934128448,2
1467,From 45 to 54 years,Finland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.43709286724222246,-0.4244099100011285,0.4811757801566805,2
1468,From 45 to 54 years,Finland,Males,Tertiary education (levels 5-8),1.3064246380142133,-1.376738496509531,-0.32180721900837284,1
1469,From 45 to 54 years,Finland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.1291778820420435,-0.958370952115862,-0.2188216208061384,1
1476,From 45 to 54 years,Germany,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.235054631799115,0.015227336370865102,0.36367186603519275,2
1477,From 45 to 54 years,Germany,Females,Tertiary education (levels 5-8),1.1121141403295172,-1.0319426821271527,-0.144682220241027,1
1478,From 45 to 54 years,Germany,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6096847685908372,-0.8983011621284934,0.5593003361951232,2
1482,From 45 to 54 years,Germany,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.962720532276588,-0.45333318403187767,-0.28171046850013154,1
1483,From 45 to 54 years,Germany,Males,Tertiary education (levels 5-8),1.600009712484596,-1.2048650309703375,-0.9314971798815904,1
1484,From 45 to 54 years,Germany,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.2998513287508742,-0.8501362695179828,-0.5753017943203544,1
1488,From 45 to 54 years,Greece,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.6607714308898431,1.195845150252562,-0.2245328159856769,0
1489,From 45 to 54 years,Greece,Females,Tertiary education (levels 5-8),-0.002151797604848486,0.28909603001860074,0.36927614137661974,2
1490,From 45 to 54 years,Greece,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.4067374306136606,0.6215315718268826,0.4196744572858336,2
1494,From 45 to 54 years,Greece,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.9201386658643428,-0.19072827939122353,-0.436710890265377,1
1495,From 45 to 54 years,Greece,Males,Tertiary education (levels 5-8),0.6478790244305448,-0.23496282924120684,0.025687361513837808,1
1496,From 45 to 54 years,Greece,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.4690523672564188,-0.04699655959298562,0.11051441597884808,1
1500,From 45 to 54 years,Hungary,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.3579358904152319,0.9303612385069532,0.7816306432995095,0
1501,From 45 to 54 years,Hungary,Females,Tertiary education (levels 5-8),-0.2438822766140182,-0.1536872283080699,1.1128554296811763,2
1502,From 45 to 54 years,Hungary,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.9612810999032383,0.4642469432189559,1.1458379619732337,2
1506,From 45 to 54 years,Hungary,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.2688260004277894,0.5591833561506938,-0.3160754011335543,1
1507,From 45 to 54 years,Hungary,Males,Tertiary education (levels 5-8),0.36826083395513204,-0.6388600472433539,0.7372658696653822,2
1508,From 45 to 54 years,Hungary,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5633655073617707,-0.29356130995847757,0.20074756150068251,1
1512,From 45 to 54 years,Iceland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.8624310527828298,-0.12340455158250699,1.6921477356977814,2
1513,From 45 to 54 years,Iceland,Females,Tertiary education (levels 5-8),0.2981132393613912,-0.7853194186659582,0.9199581622086292,2
1514,From 45 to 54 years,Iceland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.7806454829216817,-0.8127425559664115,2.1304009249667386,2
1518,From 45 to 54 years,Iceland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.5029985181936037,-0.09954525397393123,1.3322866369999997,2
1519,From 45 to 54 years,Iceland,Males,Tertiary education (levels 5-8),0.5282659666820041,-1.2172654378381698,0.8370177787153329,1
1520,From 45 to 54 years,Iceland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.043087346262178416,-0.958370952115862,1.3541724897145897,2
1524,From 45 to 54 years,Ireland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.17946638824433297,0.428612946963219,-0.01964930705125339,2
1525,From 45 to 54 years,Ireland,Females,Tertiary education (levels 5-8),1.1968272059018379,-0.7944030656112799,-0.4309533499276118,1
1526,From 45 to 54 years,Ireland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.752964545273453,-0.11143493490279724,-0.24738946988822746,1
1530,From 45 to 54 years,Ireland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.9838610041850333,-0.17210982969199703,-0.5579337810685783,1
1531,From 45 to 54 years,Ireland,Males,Tertiary education (levels 5-8),1.3521973486596823,-1.0758635241913788,-0.540578649287344,1
1532,From 45 to 54 years,Ireland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0743543853566684,-0.4460538950783236,-0.4770511906457781,1
1536,From 45 to 54 years,Latvia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
1537,From 45 to 54 years,Latvia,Females,Tertiary education (levels 5-8),-0.5637254257358358,-0.6804706253634387,1.849462780331249,2
1538,From 45 to 54 years,Latvia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.323279382076741,-0.1415118080689936,2.044110034895696,2
1542,From 45 to 54 years,Latvia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.08058722866784268,0.2403241297632778,0.525838648379155,2
1543,From 45 to 54 years,Latvia,Males,Tertiary education (levels 5-8),0.23929390102319398,-1.0537218433614481,1.1513326772065784,2
1544,From 45 to 54 years,Latvia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.15630091406332308,-0.5052311303334095,1.2994387132220586,2
1548,From 45 to 54 years,Lithuania,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
1549,From 45 to 54 years,Lithuania,Females,Tertiary education (levels 5-8),-1.023256606716068,-0.6144277483924275,2.205798249407209,2
1550,From 45 to 54 years,Lithuania,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.2729459704386221,-0.37499421457333176,2.2111799975546433,2
1554,From 45 to 54 years,Lithuania,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
1555,From 45 to 54 years,Lithuania,Males,Tertiary education (levels 5-8),-0.3342761603347085,-0.7762919956604551,1.6758466001755048,2
1556,From 45 to 54 years,Lithuania,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.25619977503193975,-0.8035438121636159,0.9917069206101907,2
1560,From 45 to 54 years,Luxembourg,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.2308101999895698,0.5251602221919517,-0.2188216208061384,0
1561,From 45 to 54 years,Luxembourg,Females,Tertiary education (levels 5-8),1.2402951274013878,-0.43159261322534953,-0.7730855073017943,1
1562,From 45 to 54 years,Luxembourg,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.8554886149919326,-0.1415118080689936,-0.3791946550362693,1
1566,From 45 to 54 years,Luxembourg,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.213591720946325,-0.5203740199765416,-0.6507155097985917,1
1567,From 45 to 54 years,Luxembourg,Males,Tertiary education (levels 5-8),1.5782405586080352,-0.7495386280894626,-1.15081446753281,1
1568,From 45 to 54 years,Luxembourg,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.3260927347288753,-0.672056672466458,-0.7380510754937991,1
1572,From 45 to 54 years,Malta,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.1948975772573153,0.592664200080586,0.21763847228218372,0
1573,From 45 to 54 years,Malta,Females,Tertiary education (levels 5-8),0.7603701042957381,-0.09362997878506188,-0.2759872730337658,1
1574,From 45 to 54 years,Malta,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.318886538160069,-0.07016225863804959,0.34685363112528517,2
1578,From 45 to 54 years,Malta,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.9130019744457902,-0.34740684144910866,-0.28743488429049147,1
